place_id,name,address,city,province,country,time_zone,latitude,longitude,place_type,claim_status,is_active,organization_name,phone_number,viber_info,facebook_url,instagram_url,website_url,other_contact_info,amenities,courts,photo_urls
0f49a815-6a4a-4b93-be85-35831fc6866d,UY's Pickleball Court,"Mananquil Subdivision, Lower Batinguel, Dumaguete City, Negros Oriental",DUMAGUETE CITY,NEGROS ORIENTAL,PH,Asia/Manila,9.30810070,123.29063330,CURATED,UNCLAIMED,true,,09067147944,,,,,,,Court 1|pickleball|,
038eee1b-030b-45a4-bca7-bb9c5825939f,Ace Pickleball Court,"87XF+4J6, Sibulan, Negros Oriental",SIBULAN,NEGROS ORIENTAL,PH,Asia/Manila,9.34273820,123.27180570,CURATED,UNCLAIMED,true,,,,,,,,,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/038eee1b-030b-45a4-bca7-bb9c5825939f/dbc0cb05-b121-4a71-b6ee-49d8f7eb4287.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/038eee1b-030b-45a4-bca7-bb9c5825939f/a5f1d88b-be96-4ef8-85f1-89194040f077.jpg"
ad263234-a78c-4f07-85ac-672f565a150b,The Pickle Hub,"77R6+MPJ, Dumaguete City, Negros Oriental",DUMAGUETE CITY,NEGROS ORIENTAL,PH,Asia/Manila,9.29171180,123.26176990,CURATED,UNCLAIMED,true,,09152817420,,,,,,,Court 1|pickleball|,
e2cd0433-61db-4914-9e7b-a7dce7c9b8c2,Dr. Pickle Pickleball Court,"8883+6V4, Dumaguete City, Negros Oriental",DUMAGUETE CITY,NEGROS ORIENTAL,PH,Asia/Manila,9.32728020,123.28275250,CURATED,UNCLAIMED,true,,09776204499,,,,,,,Court 1|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/e2cd0433-61db-4914-9e7b-a7dce7c9b8c2/5033fcea-3c5c-49b7-a5fd-3909aaaf2ef6.webp
fe5dffa4-40a1-492f-894b-14c92b613174,Camp Lapulapu Tennis Court,"8WP2+79Q, Camp Lapu-Lapu Rd, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.33572070,123.90099290,CURATED,CLAIM_PENDING,true,,,,,,,,,Court 1|tennis|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/fe5dffa4-40a1-492f-894b-14c92b613174/7e22569f-4a66-4d13-81ac-3dbc18f473ed.webp
20280c09-a3d5-4e02-9f8d-ddd1b92fc084,Duelo Battleground,"J. De Veyra St, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.31013080,123.91602590,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/duelo.battleground/posts/duelo-battleground-cebu/122137502210837907/,,,,Covered Courts,Court 1|badminton|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/20280c09-a3d5-4e02-9f8d-ddd1b92fc084/b315fe06-2f17-4507-8a84-dc361ec24f32.jpg
c33172dc-cf4d-4b81-adfe-51cf7b85160f,Ajikun Badminton Club,"AJS Building, M.L. Quezon National Highway, Lapu-Lapu, Cebu",LAPU-LAPU CITY (OPON),CEBU,PH,Asia/Manila,10.31965140,123.96492140,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/profile.php?id=61553968326238&mibextid=LQQJ4d,,,,Covered Courts,Court 1|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/c33172dc-cf4d-4b81-adfe-51cf7b85160f/3d4f8034-b12e-4889-9c01-d8835606e54d.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/c33172dc-cf4d-4b81-adfe-51cf7b85160f/8e1eaf9c-890c-4f1f-ae20-f1e49f43375e.webp"
d3f3c0e5-af52-4c52-8d7f-2c6b04692d37,Ball Brothers Sports Center,"Lopez Jaena St, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.32424550,123.92636460,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts,Court 1|basketball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/d3f3c0e5-af52-4c52-8d7f-2c6b04692d37/f7665e86-49e5-4a14-b6c4-2b0a58f69ca2.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/d3f3c0e5-af52-4c52-8d7f-2c6b04692d37/19dfb68e-7465-4e25-8f75-112f68086da7.jpg"
e128e4a1-426e-43cd-bfdc-64caa7dc7d49,Judaya's Sports Compound,"Labogon Rd, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.35437570,123.95628210,CURATED,UNCLAIMED,true,,09935877953,,,,https://judayasportscompound.com/,,,Court 1|basketball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/e128e4a1-426e-43cd-bfdc-64caa7dc7d49/e7b1fea4-a52d-4d95-a0e3-1357907c3669.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/e128e4a1-426e-43cd-bfdc-64caa7dc7d49/c17617fb-2283-4dd2-bd04-387e07b4651f.jpg"
addd0e9f-d978-4f27-8eda-86c05b86b722,Cebu Sports Hub,"Extension, Mardonio Ceniza, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.34659900,123.93300010,CURATED,UNCLAIMED,true,,09176315436,,,,https://www.cebusportshub.com/,,Covered Courts;Parking,Court 1|basketball|;Court 2|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/addd0e9f-d978-4f27-8eda-86c05b86b722/aa8f79fa-2813-480b-819d-5878bcceb895.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/addd0e9f-d978-4f27-8eda-86c05b86b722/62299336-3522-4a02-9d59-272a3c88da3f.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/addd0e9f-d978-4f27-8eda-86c05b86b722/b7c1050c-c4ed-4179-a6db-79f92d5e831e.jpg"
134440e7-ef7d-46f5-ad12-70f3046a86b0,Innodata Badminton Court,"HVG IT Park, Mandaue, Lalawigan ng Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.31617970,123.92164650,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts,Court 1|badminton|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/134440e7-ef7d-46f5-ad12-70f3046a86b0/491e5c92-8c2a-4d10-a02b-e5753d0ba76c.webp
cab15265-2c0a-476b-aa50-e970fd73439b,Patts,"9W2F+CGV, M. L. Quezon Ave, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.35112480,123.92379820,CURATED,UNCLAIMED,true,,09696969691,,http://www.facebook.com/pages/Patts-Badminton-Court/116720041745474,,,,Covered Courts,Court 1|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/cab15265-2c0a-476b-aa50-e970fd73439b/4c380f44-b3a9-4f03-89eb-9da92cb011f1.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/cab15265-2c0a-476b-aa50-e970fd73439b/570608dc-39a6-4cce-81db-6e8fd4d7a86f.jpg"
aed3fad3-bab6-4bdc-b558-b87477abd525,MTDY Sports Center,"417 A. C. Cortes Ave, Mandaue, Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.33236300,123.94200760,CURATED,UNCLAIMED,true,,09626498827,,,,https://www.mtdybadminton.com/,,Covered Courts,Court 1|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/aed3fad3-bab6-4bdc-b558-b87477abd525/d96001ff-d71a-4e79-a9f6-2b81d9f4bc09.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/aed3fad3-bab6-4bdc-b558-b87477abd525/63db1cf8-b7fa-4195-9eeb-6de843e4c888.webp"
35022d89-0abc-4fb6-bdf3-64323e38e489,GroundZero Sports & Fitness Hub,"Lopez Jaena St, Tipolo, Mandaue, 6000 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.32626780,123.92733990,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts,Court 1|basketball|;Court 2|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/35022d89-0abc-4fb6-bdf3-64323e38e489/4a10a207-5adc-4440-a2e4-35acabecba35.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/35022d89-0abc-4fb6-bdf3-64323e38e489/df91b2fa-e40e-41b2-9133-d77ab302878a.jpg"
363d864b-81ac-432b-a22b-9b78f8cedace,Visayan Glass Basketball Gym,"Hipolito St, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.33111540,123.87763490,CURATED,CLAIM_PENDING,true,,,,,,,,,Court 1|basketball|,
5b8ad0af-32bd-47a0-8230-9572d9f1888b,EL ROI Badminton Cafe,"1 Acacia St, Cor A. Villalon Dr, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.32335430,123.89062320,CURATED,UNCLAIMED,true,,09177070001,,,,,,Food/Drinks,Court 1|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/5b8ad0af-32bd-47a0-8230-9572d9f1888b/177be576-64b2-4a69-8d05-baa05850efd6.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/5b8ad0af-32bd-47a0-8230-9572d9f1888b/9a464f06-4e0d-4387-ae49-955a763d11af.jpg"
cdc88934-c848-40c9-9eeb-37eee9dfe2e5,Point 21 Badminton,"J. De Veyra St, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.30848360,123.91400820,CURATED,UNCLAIMED,true,,09544753100,,https://www.facebook.com/point21badmintoncebu,,,,,Court 1|badminton|,
af55d578-d5c5-485e-9cfc-31b72b6f0068,Cebu Tennis Hub,"New Sangi Rd, Lapu-Lapu, 6014 Cebu",LAPU-LAPU CITY (OPON),CEBU,PH,Asia/Manila,10.31088910,123.96119180,CURATED,UNCLAIMED,true,,09276089877,,https://www.facebook.com/share/17ijV6Vtnj/?mibextid=wwXIfr,,,,,Court 1|tennis|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/af55d578-d5c5-485e-9cfc-31b72b6f0068/ee43ef6b-668e-4f5c-bb0d-43d33ca6bcc1.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/af55d578-d5c5-485e-9cfc-31b72b6f0068/7fe9b50c-fc0f-4ab6-ac5e-11ebe58c43fb.jpg"
45d95cd7-e329-4a43-b782-6954716de212,G2G Sports Center,"8W62+97C, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.31093720,123.90065470,CURATED,UNCLAIMED,true,,09667715628,,,,,,,Court 1|badminton|;Court 2|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/45d95cd7-e329-4a43-b782-6954716de212/7412520a-199b-40b0-b766-278a8867720c.jpg
af4ccce0-29a4-43df-b498-e50dcb40cdf0,CitiGreen,"7VVF+GH4, Bayabas Ext, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.29377500,123.87395390,CURATED,UNCLAIMED,true,,0322660004,,,,http://citigreen.com.ph/,,,Court 1|tennis|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/af4ccce0-29a4-43df-b498-e50dcb40cdf0/a5cc9983-b455-4eed-8ce1-94e03b75b176.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/af4ccce0-29a4-43df-b498-e50dcb40cdf0/33644b38-b27f-4bcc-a9af-b7b3117e51d8.jpg"
c54063f9-5fb8-4ef4-8797-a2ed648fe57b,Citiloft Condominium,"21a General Maxilom Ave, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.31025800,123.90452840,CURATED,UNCLAIMED,true,,,,,,,,Parking,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/c54063f9-5fb8-4ef4-8797-a2ed648fe57b/4a15e6f9-6aba-4901-89ae-4cf0ed7f5999.png,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/c54063f9-5fb8-4ef4-8797-a2ed648fe57b/5640d058-894a-4fc8-8f2e-68dd728d8f9d.jpg"
fb21498b-ba14-4123-bff6-8139b8c756b0,B31G Badminton Court,"Cebu North Coastal Rd. Bankerohan, Consolacion, Philippines Consolacion, Cebu City, 6001 Cebu",CONSOLACION,CEBU,PH,Asia/Manila,10.35310540,123.97254330,CURATED,UNCLAIMED,true,,09171365309,,https://www.facebook.com/B31Gbadminton,,,,,Court 1|pickleball|;Court 2|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/fb21498b-ba14-4123-bff6-8139b8c756b0/ba391a95-a2be-4c58-89e1-d96797c77e8d.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/fb21498b-ba14-4123-bff6-8139b8c756b0/19312075-01b6-41f0-b149-816fafd9215a.jpg"
c27304e8-5520-4e53-893c-8300d1bc16ce,The Courtside Cebu,"N. Bacalso, Starmall Talisay, 6045 Cebu",TALISAY CITY,CEBU,PH,Asia/Manila,10.25920530,123.82350580,CURATED,UNCLAIMED,true,,09275528537,,,,,,Parking,Court 1|pickleball|,
db8fb794-48fd-4da9-a4ec-21f9654644b6,The Smash Yard,"The Smash Yard, Consolacion, Cebu",CONSOLACION,CEBU,PH,Asia/Manila,10.37431740,123.97415090,CURATED,UNCLAIMED,true,,,,,https://www.instagram.com/thesmashyardcebu_pb/?hl=en,,,,Court 1|pickleball|,
2bc35e69-d4da-4509-82c8-600f879e6348,Jump Serve Sports Center,"Riverside, 888 Mendco Land Venture D. S. Suico St, Pilit, Brgy. Canduman, Mandaue",MANDAUE CITY,CEBU,PH,Asia/Manila,10.36405470,123.93021660,CURATED,UNCLAIMED,true,,09338140999,,,,,,,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/2bc35e69-d4da-4509-82c8-600f879e6348/bce4212a-66e7-4600-9846-b9f8fa4a7972.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/2bc35e69-d4da-4509-82c8-600f879e6348/0fd8aac1-502c-4f54-bda3-e724356b4365.jpg"
8ef6c801-63a7-4e51-b238-dbe158cd71e8,Homecourt Cebu,"2353 Santol St, Banawa, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.31177910,123.87833690,CURATED,UNCLAIMED,true,,09771008530,,,,,,,Court 1|basketball|;Court 2|badminton|;Court 3|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/8ef6c801-63a7-4e51-b238-dbe158cd71e8/74a9f9c4-5f98-4cbe-b12a-64a0f873a691.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/8ef6c801-63a7-4e51-b238-dbe158cd71e8/c0ad595b-1a0d-4afb-9873-a9c0fbc249f1.jfif"
ab224eb5-6095-4e75-a33c-2083e27db6d1,The Orchard Cebu Hotel & Suites,"8WPJ+RGW, A. S. Fortuna St, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.33707510,123.93137670,CURATED,UNCLAIMED,true,,0323441322,,,,https://www.cocotel.com/ph/the-orchard-cebu-hotel--suites-powered-by-cocotel,,Food/Drinks;Parking;Restrooms,Court 1|pickleball|,
abea28b6-571b-407c-bdd4-72ed23b2aeea,Pucáo Café,"7VQ4+2F8, Antuwanga, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.28754520,123.85621510,CURATED,UNCLAIMED,true,,09958359703,,https://www.facebook.com/profile.php?id=100064270022296,,,,Food/Drinks,Court 1|pickleball|,
2f8d6eb8-8f12-45c5-99aa-b0548ad3cb18,DH Sports Hub,"DH Sports Hub the Crossroads, Banilad Rd, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.32815770,123.91026600,CURATED,UNCLAIMED,true,,09273516367,,,,,,,Court 1|basketball|;Court 2|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/2f8d6eb8-8f12-45c5-99aa-b0548ad3cb18/36d65cab-cce0-4142-9d5b-80cbdefac615.jpg
f52c050b-7a03-4998-97b5-5bdfc962af7b,Game Changer Sports Facility,"8WVF+2J5, Hernan Cortes St, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.34238170,123.92405270,CURATED,UNCLAIMED,true,,09451409914,,,,,,,Court 1|basketball|;Court 2|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/f52c050b-7a03-4998-97b5-5bdfc962af7b/1deff63d-e11a-4089-b40d-f5455751d954.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/f52c050b-7a03-4998-97b5-5bdfc962af7b/843cb32e-eded-4a64-be16-1eefee671984.jpg"
34cd719d-0f7b-4e7f-b32f-40b1dcdfd6ef,City Sports Club Cebu,"Cardinal Rosales Ave, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.31687650,123.90706530,CURATED,UNCLAIMED,true,,0323834312,,,,http://www.citysportsclub.com/,,,Court 1|pickleball|;Court 2|badminton|;Court 3|basketball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/34cd719d-0f7b-4e7f-b32f-40b1dcdfd6ef/06278d3f-2b69-4f37-8263-a64c22fe1736.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/34cd719d-0f7b-4e7f-b32f-40b1dcdfd6ef/5f66a5d1-5831-422d-b87a-6fc04c641a80.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/34cd719d-0f7b-4e7f-b32f-40b1dcdfd6ef/c606e8ca-53b3-4be9-9482-4292ab73531e.webp"
2ae7ee89-2de4-417d-ad3e-f0fc5113882d,Cabana Shore Pickleball Court,"8HXX+HFW CABANA SHORE, Toledo, Cebu",TOLEDO CITY,CEBU,PH,Asia/Manila,10.34958940,123.59766730,CURATED,UNCLAIMED,true,,,,,,,,,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/2ae7ee89-2de4-417d-ad3e-f0fc5113882d/107810d2-302f-4fd6-a68f-749e04b44bcc.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/2ae7ee89-2de4-417d-ad3e-f0fc5113882d/1abcfdd5-8e5e-4aba-b18e-10dbee15be41.jpg"
04695861-9b7c-4c87-89a2-fee595385fc9,Metro Sports Center,"8WH3+2FG, Salinas Dr, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.32753260,123.90341850,CURATED,UNCLAIMED,true,,2333338,,https://web.facebook.com/metrosportsfitnesscenter,,,,Food/Drinks;Parking;Restrooms,Court 1|pickleball|;Court 2|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/04695861-9b7c-4c87-89a2-fee595385fc9/2de360c1-da31-4954-a79c-852a1337129f.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/04695861-9b7c-4c87-89a2-fee595385fc9/307fb8da-6918-4f42-80c0-ba137ff77584.jpg"
a85b037a-6852-46ee-bb41-9cee25dd3054,Match Point 2.0,"Jugan, Consolacion, Cebu",CONSOLACION,CEBU,PH,Asia/Manila,10.37811590,123.97292150,CURATED,UNCLAIMED,true,,09478840746,,https://www.facebook.com/matchpoint.cebu,,,,,Court 1|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/a85b037a-6852-46ee-bb41-9cee25dd3054/a9d3dad0-f6a6-49a1-9cb5-2c130f6a78ac.webp
bebeb24b-3f6f-4081-a985-8bd42b72f34b,Hoops & Racket,"A. S. Fortuna St, Mandaue, 6014 Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.33785280,123.93152390,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/profile.php?id=61557362220769,,,,,Court 1|badminton|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/bebeb24b-3f6f-4081-a985-8bd42b72f34b/b4c7712f-fd7e-40ba-99ef-1f466d13159c.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/bebeb24b-3f6f-4081-a985-8bd42b72f34b/92964c8c-4c40-4e0a-9454-c66dba58472c.jpg"
fa5bf29b-055e-4c6a-b54f-4962cb8df3e3,BTC Pickleball,"1851 Pool Street, Lapu-Lapu, 6015 Cebu",LAPU-LAPU CITY (OPON),CEBU,PH,Asia/Manila,10.30830480,123.99534680,CURATED,UNCLAIMED,true,,09173215781,,,,https://forms.gle/gSZwetiGj4Q3Eu6Z6,,,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/fa5bf29b-055e-4c6a-b54f-4962cb8df3e3/cd9a435b-b129-44df-9a65-545c414373e2.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/fa5bf29b-055e-4c6a-b54f-4962cb8df3e3/64c39430-162e-40c2-92e9-33789cad5193.jpg"
09b88c3a-e425-48d4-8f41-5b2e43a40548,Match Point - Badminton and Pickleball Court,"92V2+2FC, Liloan, Cebu",LILOAN,CEBU,PH,Asia/Manila,10.39245180,124.00124720,CURATED,UNCLAIMED,true,,09478840746,,,https://www.instagram.com/matchpoint.cebu?igsh=cmI2NjNnZ3h4d2M5,,,Restrooms;Seating Area,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/09b88c3a-e425-48d4-8f41-5b2e43a40548/dba939a1-1d50-4579-aa6f-944d1d33059c.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/09b88c3a-e425-48d4-8f41-5b2e43a40548/1dbc122a-e19b-4520-ba03-1f8c6df31cd3.jpg"
9ddf3ac0-ac9c-4cda-853a-f71674b1311f,Lapu-Lapu City Cebu Pickleball Club,"Provident homes, kinalumsan, Lapu-Lapu, Cebu",LAPU-LAPU CITY (OPON),CEBU,PH,Asia/Manila,10.29581590,123.94520220,CURATED,UNCLAIMED,true,,09159618329,,,,,,Food/Drinks,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/9ddf3ac0-ac9c-4cda-853a-f71674b1311f/bd4b26d6-bb15-4cde-9019-6d480d0a683b.jpg,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/9ddf3ac0-ac9c-4cda-853a-f71674b1311f/6deba04b-b871-42a3-a787-353331dfc434.jpg"
c53e0723-9c60-4ac8-ba23-02e7162e777f,Pino Pickleball Courts,"Barangay San Jose Road, Cebu City, 6000 ",CEBU CITY,CEBU,PH,Asia/Manila,10.37710810,123.91843300,CURATED,UNCLAIMED,true,,,,,,,,Food/Drinks;Parking,Court 1|pickleball|,
7304df42-4e56-4536-9859-f7db5f95197c,Kitchenline Pickleball Center,"8WFV+7V3, A.Soriano Ave, Mandaue, Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.32313430,123.94468510,CURATED,UNCLAIMED,true,,,,,,,,,Court 1|pickleball|,"https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/7304df42-4e56-4536-9859-f7db5f95197c/b1f9ee2e-9cec-4403-aa32-cc075ff9853d.png,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/7304df42-4e56-4536-9859-f7db5f95197c/9f1809ce-8461-41fe-852c-aab6761a21ac.jpg"
15f674bf-3c4d-45fc-9896-a4efe0b7e2be,Vicente Sotto Memorial Gym,"7VWF+654 Vicente Sotto Memorial Building, Atillo St",CEBU CITY,CEBU,PH,Asia/Manila,10.29572520,123.87305390,CURATED,UNCLAIMED,true,,09182508093,,https://www.facebook.com/pages/Vicente-Sotto-Memorial-Gym/531435666919726,,,,,Court 1|basketball|,
dfd33c2d-d908-4449-a7ed-831727752475,Magnum Sports Complex,"San Miguel Rd, Apas, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.33418070,123.90701990,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts;Food/Drinks;Lights;Parking;Restrooms;Seating Area;Showers,Court 5|pickleball|;Court 6|pickleball|;Court 7|pickleball|;Court 8|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/dfd33c2d-d908-4449-a7ed-831727752475/3d407e97-803d-4ac7-b76f-285dcc3afef2.jpg
e5d9894b-453c-41d6-be0b-5825a12059fd,Sip and Serve Cebu,"Upper Genes Subdivision, E Sabellano Street, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.28760630,123.85615860,CURATED,UNCLAIMED,true,,,0995 914 8882,https://www.facebook.com/people/Sip-Serve/61579062813906/,http://instagram.com/sipnserve.cebu,,,Covered Courts;Food/Drinks;Lights;Parking;Pet Friendly;Restrooms;Seating Area,Court 1|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/e5d9894b-453c-41d6-be0b-5825a12059fd/8399a5b8-39f6-4781-8f3f-6e97af780462.jpg
8f3c8933-864d-41be-a290-424b5f443738,SweetSpot Pickleball Courts,"HVG IT Park, Mandaue, Cebu",MANDAUE CITY,CEBU,PH,Asia/Manila,10.31672060,123.92209190,CURATED,CLAIMED,true,,,,,,,,Covered Courts;Equipment Rental;Food/Drinks;Lights;Parking;Restrooms;Seating Area;Showers,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/8f3c8933-864d-41be-a290-424b5f443738/7df19719-d27a-47e3-a560-056bad36c7bd.jpg
85d52fbf-a0b1-4bef-ac3f-8719f5168670,HQ Pickleball ,"Archbishop Reyes Ave, Cebu City, 6000 Cebu",CEBU CITY,CEBU,PH,Asia/Manila,10.32260950,123.90497030,CURATED,UNCLAIMED,true,,,,,,,,Lights;Parking;Pet Friendly;Restrooms;Seating Area,Court 1|pickleball|Regular;Court 2|pickleball|Regular;Court 3|pickleball|Regular,https://dgcmgarzwbjdgitdllcl.supabase.co/storage/v1/object/public/place-photos/85d52fbf-a0b1-4bef-ac3f-8719f5168670/1e069f7d-121e-4485-abad-2b19cea4abe9.jpg
